Found strings are
Address    Disassembly                               Text string
004409F1   PUSH 004A103C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinScreenDevice.cpp"
00440BE0   PUSH 004A103C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinScreenDevice.cpp"
0044192A   PUSH 004A1100                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFilePath.cpp"
00441ABF   PUSH 004A1100                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFilePath.cpp"
00441E1F   PUSH 004A1100                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFilePath.cpp"
00442310   PUSH 004A1148                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFileStream.cpp"
004424A1   PUSH 004A1148                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFileStream.cpp"
00442682   PUSH 004A1148                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFileStream.cpp"
00442804   PUSH 004A1148                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFileStream.cpp"
004429D2   PUSH 004A1148                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFileStream.cpp"
00442B72   PUSH 004A1148                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFileStream.cpp"
00442CF3   PUSH 004A1148                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFileStream.cpp"
00442EA7   PUSH 004A1148                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinFileStream.cpp"
00443522   MOV DWORD PTR DS:[EAX],0048D870           ASCII "05D"
00443550   MOV DWORD PTR DS:[ECX],0048D870           ASCII "05D"
004437F1   PUSH 004A11B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorldFactory.cpp"
0044399E   PUSH 004A11B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorldFactory.cpp"
0044460D   MOV DWORD PTR DS:[ESI],0048D8E0           ASCII "0FD"
0044461A   MOV DWORD PTR DS:[ESI+20],0048D8C0        ASCII " JD"
00444621   MOV DWORD PTR DS:[ESI+6C],0048D8B4        ASCII "0JD"
00444653   MOV DWORD PTR DS:[ESI],0048D8E0           ASCII "0FD"
00444660   MOV DWORD PTR DS:[ESI+20],0048D8C0        ASCII " JD"
00444667   MOV DWORD PTR DS:[ESI+6C],0048D8B4        ASCII "0JD"
00444CC1   MOV DWORD PTR DS:[ESI],0048D9A4           ASCII "pMD"
00444DB8   MOV DWORD PTR DS:[ESI],0048D9A4           ASCII "pMD"
00445619   PUSH 004A12D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDataBase.cpp"
00445884   PUSH 004A12D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDataBase.cpp"
00445A6F   PUSH 004A12D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDataBase.cpp"
00445C1B   PUSH 004A12D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDataBase.cpp"
0044665E   PUSH 004A12D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDataBase.cpp"
004467FB   PUSH 004A12D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDataBase.cpp"
004469A3   PUSH 004A12D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDataBase.cpp"
0044D791   PUSH 004A13FC                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaMaskCanvas.cpp"
0044DC18   PUSH 004A1484                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDeepMaskWorld.cpp"
0044DD54   PUSH 004A1484                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDeepMaskWorld.cpp"
0044F984   PUSH 004A153C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaColorTranslator.cpp"
0045080E   PUSH 004A1084                             ASCII "DISPLAY"
004508A8   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
004509CE   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00450AE2   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00450C0F   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00450E90   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
004513E7   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00451524   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00451654   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00451778   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00451CD7   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00452355   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00452514   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00452805   PUSH 004A15D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00452A0C   MOV DWORD PTR DS:[EDX+ESI+14],0048E058    ASCII "pPE"
00452AD9   MOV DWORD PTR DS:[ECX+ESI+14],0048E058    ASCII "pPE"
00453621   PUSH 004A1688                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXSurfaceWorld.cpp"
00453E3E   PUSH 004A1688                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXSurfaceWorld.cpp"
0045403E   PUSH 004A1688                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXSurfaceWorld.cpp"
004552D4   PUSH 004A16D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
004555BD   PUSH 004A16D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
00455736   PUSH 004A16D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
0045584F   PUSH 004A16D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
00455A4E   PUSH 004A16D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
00455C0E   PUSH 004A16D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
0045618E   PUSH 004A171C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
004562EC   PUSH 004A171C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
00456428   PUSH 004A171C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
00456657   PUSH 004A171C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
00456793   PUSH 004A171C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
00456A03   PUSH 004A171C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
00456B34   PUSH 004A171C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
004571D4   PUSH 004A171C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
00457691   PUSH 004A1768                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
004577F2   PUSH 004A1768                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
00457F9A   PUSH 004A1768                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
004582D4   PUSH 004A1768                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
00458587   PUSH 004A1768                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
00458778   PUSH 004A1768                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
00458A97   PUSH 004A1768                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
0045911F   PUSH 004A1768                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
004599BB   PUSH 004A17A8                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaPalette.cpp"
0045A199   PUSH 004A1808                             ASCII "C:\PROJECTS\SPRITE CLASS LIBRARY\INCLUDE\OMT\OMediaPalette.h"
0045AF92   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045B104   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045B28E   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045B481   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045B626   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045B783   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045B8F1   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045BB2C   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045BC7B   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045BF37   PUSH 004A186C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045C179   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045C323   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045C6C5   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045C85F   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045C98E   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045CB3F   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045CC6F   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045CE3D   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045CF6B   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045D09F   PUSH 004A18B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045E1E0   PUSH 004A19A0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
0045EAEF   PUSH 004A19A0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
0045EF75   PUSH 004A19A0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
0045F17B   PUSH 004A19A0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
0045F32A   PUSH 004A19A0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
0045F9C0   PUSH 004A19A0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
0046F9C5   MOV EDI,004A1A90                          ASCII "Windows Keyboard"
0046FA50   MOV ESI,004A1A90                          ASCII "Windows Keyboard"
0046FA6F   MOV EDI,004A1A84                          ASCII "Keyboard"
0046FAE5   MOV ESI,004A1A84                          ASCII "Keyboard"
0046FE9A   MOV EDI,004A1B88                          ASCII "Escape"
0046FEA7   PUSH 004A1B88                             ASCII "Escape"
0046FEB9   MOV EDI,004A1B7C                          ASCII "Backspace"
0046FEC6   PUSH 004A1B7C                             ASCII "Backspace"
0046FED8   MOV EDI,004A1B74                          ASCII "Return"
0046FEE5   PUSH 004A1B74                             ASCII "Return"
0046FEF7   MOV EDI,004A1B6C                          ASCII "Delete"
0046FF04   PUSH 004A1B6C                             ASCII "Delete"
0046FF16   MOV EDI,004A1B64                          ASCII "Enter"
0046FF23   PUSH 004A1B64                             ASCII "Enter"
0046FF35   MOV EDI,004A1B58                          ASCII "Left Arrow"
0046FF42   PUSH 004A1B58                             ASCII "Left Arrow"
0046FF54   MOV EDI,004A1B4C                          ASCII "Right Arrow"
0046FF61   PUSH 004A1B4C                             ASCII "Right Arrow"
0046FF73   MOV EDI,004A1B40                          ASCII "Top Arrow"
0046FF80   PUSH 004A1B40                             ASCII "Top Arrow"
0046FF92   MOV EDI,004A1B30                          ASCII "Bottom Arrow"
0046FF9F   PUSH 004A1B30                             ASCII "Bottom Arrow"
0046FFB1   MOV EDI,004A1B2C                          ASCII "Tab"
0046FFBE   PUSH 004A1B2C                             ASCII "Tab"
0046FFD0   MOV EDI,004A1B28                          ASCII "F1"
0046FFFE   MOV ESI,004A1B28                          ASCII "F1"
00470017   MOV EDI,004A1B24                          ASCII "F2"
00470045   MOV ESI,004A1B24                          ASCII "F2"
0047005D   MOV EDI,004A1B20                          ASCII "F3"
0047008B   MOV ESI,004A1B20                          ASCII "F3"
004700A3   MOV EDI,004A1B1C                          ASCII "F4"
004700D1   MOV ESI,004A1B1C                          ASCII "F4"
004700E9   MOV EDI,004A1B18                          ASCII "F5"
00470117   MOV ESI,004A1B18                          ASCII "F5"
0047012F   MOV EDI,004A1B14                          ASCII "F6"
0047015D   MOV ESI,004A1B14                          ASCII "F6"
00470175   MOV EDI,004A1B10                          ASCII "F7"
004701A3   MOV ESI,004A1B10                          ASCII "F7"
004701BB   MOV EDI,004A1B0C                          ASCII "F8"
004701E9   MOV ESI,004A1B0C                          ASCII "F8"
00470201   MOV EDI,004A1B08                          ASCII "F9"
0047022F   MOV ESI,004A1B08                          ASCII "F9"
00470247   MOV EDI,004A1B04                          ASCII "F10"
00470275   MOV ESI,004A1B04                          ASCII "F10"
0047028D   MOV EDI,004A1B00                          ASCII "F11"
004702BB   MOV ESI,004A1B00                          ASCII "F11"
004702D3   MOV EDI,004A1AFC                          ASCII "F12"
00470301   MOV ESI,004A1AFC                          ASCII "F12"
00470319   MOV EDI,004A1AF8                          ASCII "F13"
00470347   MOV ESI,004A1AF8                          ASCII "F13"
0047035C   MOV EDI,004A1AF4                          ASCII "F14"
00470386   MOV ESI,004A1AF4                          ASCII "F14"
0047039B   MOV EDI,004A1AF0                          ASCII "F15"
004703C5   MOV ESI,004A1AF0                          ASCII "F15"
00470570   MOV EDI,004A1BA4                          ASCII "Shift"
0047059E   MOV ESI,004A1BA4                          ASCII "Shift"
004705B4   MOV EDI,004A1B9C                          ASCII "Command"
004705E2   MOV ESI,004A1B9C                          ASCII "Command"
004705F7   MOV EDI,004A1B94                          ASCII "Control"
00470621   MOV ESI,004A1B94                          ASCII "Control"
00470636   MOV EDI,004A1B90                          ASCII "Alt"
00470660   MOV ESI,004A1B90                          ASCII "Alt"
00470778   MOV EDI,004A1BAC                          ASCII "Space"
0047079E   MOV ESI,004A1BAC                          ASCII "Space"
00470CC2   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
004710B0   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
004712F9   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0047144C   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
00471629   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
00471776   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0047369A   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0047383F   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0047399F   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
00473CF2   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
00473EAB   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0047401B   PUSH 004A1BB4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
004776C4   PUSH 004A1808                             ASCII "C:\PROJECTS\SPRITE CLASS LIBRARY\INCLUDE\OMT\OMediaPalette.h"
004777BC   PUSH 004A1C3C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPalette.cpp"
00477A87   PUSH 004A1808                             ASCII "C:\PROJECTS\SPRITE CLASS LIBRARY\INCLUDE\OMT\OMediaPalette.h"
00477B85   PUSH 004A1C3C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPalette.cpp"
00477EF3   PUSH 004A1C3C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPalette.cpp"
004783C6   PUSH 004A1C3C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPalette.cpp"
0047972D   PUSH 004A1D68                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinSound.cpp"
0047988C   PUSH 004A1D68                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinSound.cpp"
004799C8   PUSH 004A1D68                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinSound.cpp"
00479BD3   PUSH 004A1D68                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinSound.cpp"
00479EC7   PUSH 004A1DF0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinMoveableMem.cpp"
0047A0BA   PUSH 004A1DF0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinMoveableMem.cpp"
0047A284   PUSH 004A1DF0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinMoveableMem.cpp"
0047ACDB   MOV ESI,0048E9D8                          ASCII "string too long"
0047AF07   MOV ESI,0048EA08                          ASCII "invalid string position"
0047B656   MOV DWORD PTR SS:[EBP-3C],0048EA64        ASCII "Bad dynamic_cast!"
0047B68E   DB 68                                     CHAR 'h'
0047C3FC   MOV EAX,0048EAF8                          ASCII "Unknown exception"
0047D258   PUSH 0048EBBC                             ASCII "KERNEL32"
0047D267   PUSH 0048EBA0                             ASCII "IsProcessorFeaturePresent"
0047D412   PUSH 0048EBD0                             ASCII "e+000"
0047ECFA   PUSH 0048EC64                             ASCII "__MSVCRT_HEAP_SELECT"
0047ED39   PUSH 0048EC4C                             ASCII "__GLOBAL_HEAP_SELECTED"
0047EF06   PUSH 0048EF54                             ASCII "<program name unknown>"
0047EF48   PUSH 0048EF50                             ASCII "..."
0047EF5C   PUSH 0048EF34                             ASCII "Runtime Error!

Program: "
0047EF7A   PUSH 0048EF30                             ASCII "

"
0047EFA2   PUSH 0048EF08                             ASCII "Microsoft Visual C++ Runtime Library"
0047F71D   MOV EDI,004A2360                          ASCII " 	-]"
004824DC   PUSH 0048EF9C                             ASCII "user32.dll"
004824F3   PUSH 0048EF90                             ASCII "MessageBoxA"
00482504   PUSH 0048EF80                             ASCII "GetActiveWindow"
0048250C   PUSH 0048EF6C                             ASCII "GetLastActivePopup"
004827C6   PUSH 0048EFFC                             ASCII "TZ"
00483A46   PUSH 0048F030                             ASCII "1#SNAN"
00483A60   PUSH 0048F028                             ASCII "1#IND"
00483A71   PUSH 0048F020                             ASCII "1#INF"
00483A8E   PUSH 0048F018                             ASCII "1#QNAN"
